2.0 0.0 2 2 2 2 2
162.119 74.93504413156772 2 107 159 220 400
163.276 75.02784699030082 2 108 162 220 405
164.805 74.12538684553354 2 108 163 221 407
165.503 74.12404462116191 2 109 164 223 410
166.064 74.06950724825975 2 109 164 223 414
166.46 74.18261521407828 2 109 164 224 415
166.776 74.24774625535784 2 109 165 224 417
167.253 74.16537595805744 2 110 165 224 419
167.817 74.06861353501901 2 110 166 225 419
168.244 74.04262599341008 2 111 167 225 420
168.524 74.05371985255032 2 111 167 225 420
168.942 74.03876441432553 4 111 167 225 422
169.217 74.04895617765322 4 111 167 225 425
169.492 74.00908009156711 4 111 168 226 426
169.745 74.02683280405826 4 111 168 226 428
170.128 73.93542869288041 4 112 168 226 431
170.347 73.979230808383 4 112 169 226 432
170.532 74.00466860948703 4 112 169 226 432
170.848 74.02747392691447 4 112 169 226 435
171.19 73.99109338292003 4 112 170 227 436
171.438 74.03075142128435 4 113 171 228 440
171.82 74.08467857796234 4 113 171 228 447
172.081 74.14813847292456 4 113 171 229 453
172.373 74.13124760180416 4 113 171 229 455
172.631 74.20589490734547 4 113 171 229 464
172.894 74.20736327346498 4 114 172 230 468
173.188 74.23137245127562 4 114 172 230 475
173.411 74.25776780243264 4 114 173 230 479
173.724 74.34164259686496 4 115 173 230 481
173.973 74.37670516364649 4 115 173 231 484
174.257 74.44981498298027 4 115 173 231 489
174.527 74.47135872937996 4 115 175 231 490
174.859 74.53903084290805 4 116 175 231 492
175.08 74.54906840464209 4 116 177 231 493
175.324 74.5949262617774 4 116 177 231 496
175.566 74.57607956979233 4 116 177 231 496
175.83 74.63741086077425 4 116 177 232 501
176.17 74.69435788598764 4 116 177 232 510
176.48 74.71533711360748 4 117 177 232 513
176.722 74.72407052616985 4 118 177 232 515
176.974 74.70998142149422 4 119 178 233 518
177.199 74.72834401350003 4 119 178 233 520
177.498 74.82490224517502 4 119 178 233 526
177.702 74.8273826616968 4 119 178 233 529
177.923 74.83618824472559 4 119 178 233 532
178.129 74.89261885526506 4 120 178 233 536
178.437 74.9211454197011 4 121 178 235 539
178.759 74.91842843386398 4 121 178 235 543
179.001 74.92280693487135 4 121 178 235 544
179.236 74.90319288254676 4 121 179 236 545
179.534 74.86747520786311 16 121 179 236 547
179.824 74.84074441104934 20 121 179 237 551
180.025 74.83657110664535 20 121 180 237 557
180.266 74.87327456442654 20 122 180 237 561
180.482 74.90788794245908 20 122 180 237 562
180.69 74.89886447737373 20 122 180 237 564
180.972 74.90369293966755 20 122 180 238 565
181.199 74.95953174213403 20 122 180 238 572
181.482 74.95120863601865 20 123 181 238 574
181.668 74.98078271130542 20 123 181 238 575
181.857 74.98838944129956 20 124 181 239 576
182.121 75.00953512054316 20 124 181 239 582
182.312 75.0473894016307 20 124 182 239 587
182.522 75.06719334036676 20 124 182 240 589
182.787 75.1262645883581 20 125 182 240 591
182.957 75.16469351364385 20 125 183 240 592
183.2 75.17531509744425 20 125 183 240 593
183.391 75.21211417717231 20 125 184 240 594
183.683 75.3207043979277 20 125 185 241 597
183.963 75.37402490911572 20 125 185 241 601
184.285 75.42882588904587 20 126 185 241 605
184.522 75.45570565570246 20 126 185 241 611
184.711 75.51864325449712 20 126 185 241 619
184.961 75.56828355202991 20 127 185 241 621
185.19 75.57805170815134 20 127 185 241 624
185.438 75.56433124166452 20 127 186 241 626
185.649 75.58695521715372 20 127 186 241 633
185.927 75.61281419838842 20 127 187 242 639
186.124 75.6145926657018 20 127 187 242 639
186.34 75.62981158247057 20 128 187 242 642
186.524 75.63797607022543 20 128 187 242 643
186.755 75.72582766137324 20 128 187 243 648
186.971 75.74449259847218 20 128 187 243 651
187.22 75.79206818658531 20 130 187 243 655
187.4 75.76237852654823 20 130 187 244 656
187.634 75.76064970682339 20 131 187 244 658
187.82 75.76667869188928 20 131 189 244 659
188.036 75.80592789485534 20 131 189 244 662
188.239 75.82184302033288 20 131 189 244 663
188.534 75.86360684807963 20 131 190 244 668
188.871 75.83839633721166 29 131 190 245 669
189.086 75.81411876425128 29 131 190 245 670
189.325 75.8367020314044 29 131 190 245 674
189.535 75.89262661813731 29 131 190 245 676
189.741 75.91742829548433 29 132 190 246 678
189.943 75.94426740050883 29 132 190 246 678
190.146 75.9583220193811 29 132 190 246 681
190.289 75.94668840048264 29 132 190 246 683
190.519 75.94198864264747 29 132 191 246 683
190.726 75.93773056919733 29 132 191 247 684
190.97 75.96489386552183 29 133 191 247 685
191.175 75.99727873417591 29 133 191 247 688
191.473 75.99802149398369 29 133 191 248 694
191.714 75.993093133521 29 133 191 248 695
192.036 76.0516844257903 29 134 192 248 696
192.226 76.07684880435048 29 134 193 248 697
192.404 76.05519564106052 29 135 193 248 698
192.616 76.04776488497214 29 135 193 248 698
192.815 76.08248665100265 29 135 193 249 700
193.05 76.07025371326178 29 135 193 249 700
193.316 76.09383775313219 29 135 193 249 700
193.527 76.09360860808215 29 135 193 249 702
193.712 76.11886136825753 29 135 193 249 705
193.931 76.14527062792544 29 135 193 250 705
194.082 76.15246073502813 29 136 193 250 707
194.298 76.1632010619302 29 136 194 250 708
194.552 76.1766978543964 29 136 194 250 708
194.747 76.2008988857743 29 136 194 250 711
194.953 76.21383595515974 29 136 195 250 713
195.163 76.24955364459515 30 136 195 251 714
195.376 76.27872982686601 30 137 195 251 717
195.606 76.30600739129262 30 137 195 251 717
195.828 76.32469073635345 30 137 195 251 717
196.002 76.34893578826103 30 137 195 251 719
196.181 76.35802668351245 30 137 196 251 721
196.403 76.39423139871224 30 137 196 251 721
196.575 76.39963596117471 30 137 196 252 721
196.77 76.42663868050198 30 137 196 252 722
196.9 76.44654341433608 30 138 196 252 723
197.098 76.46110381102284 30 138 196 252 723
197.331 76.45815482340652 30 138 197 252 723
197.534 76.49229270978879 30 138 198 252 726
197.708 76.47558261301447 30 138 198 252 727
197.911 76.48982336886388 30 138 198 252 729
198.114 76.47754575037037 31 139 198 253 730
198.33 76.45067102387009 33 139 198 254 730
198.499 76.45832851298807 33 139 199 254 731
198.749 76.4910713678401 33 139 199 254 733
198.934 76.49003624002276 33 139 199 254 734
199.157 76.45179102545605 33 139 199 254 736
199.398 76.46026154807477 37 140 199 255 737
199.653 76.45725989727856 37 140 199 255 738
199.882 76.49192163882402 37 141 199 255 739
200.118 76.5270806708318 37 141 199 255 741
200.386 76.493940962667 37 141 200 255 741
200.608 76.52185528331103 37 141 200 255 741
200.808 76.53589442869273 37 141 200 255 741
200.977 76.54609376708915 37 142 201 255 742
201.231 76.59416191198903 37 142 201 256 742
201.395 76.59404007493009 37 142 201 256 742
201.685 76.61785545811105 37 143 201 256 743
201.872 76.62041252825517 37 143 201 256 744
202.058 76.62546989089208 37 143 201 257 744
202.322 76.62649878468939 37 143 202 257 744
202.477 76.60651063062464 38 143 202 257 745
202.759 76.62748148673556 38 143 202 257 746
202.991 76.6157876615518 39 144 203 257 746
203.199 76.61342832036692 39 144 203 258 746
203.354 76.65398022281688 39 144 203 258 749
203.566 76.65176869453173 39 144 203 258 751
203.783 76.65814967112102 39 145 203 258 752
203.963 76.68377684360618 39 145 203 258 753
204.181 76.68166820694493 39 146 203 258 754
204.375 76.69363972977159 39 146 204 258 754
204.535 76.69708452737949 39 146 204 258 757
204.828 76.69835993031401 39 147 204 258 758
205.02 76.72507803840932 39 147 204 259 760
205.224 76.76829960341709 39 147 204 259 765
205.458 76.81369823150037 39 148 204 259 767
205.66 76.82459502008457 39 148 204 260 767
205.872 76.84964291393945 40 148 204 260 768
206.074 76.85687037604384 40 148 204 261 768
206.269 76.85838040838495 40 148 205 261 769
206.398 76.8661277546878 40 148 205 261 769
206.617 76.91210770093352 40 149 205 261 771
206.849 76.92866955173469 40 149 205 261 772
207.024 76.94189641541203 40 150 205 261 772
207.217 76.92325988282093 40 150 206 262 773
207.531 76.968117029066 40 151 206 262 774
207.756 76.95244287220518 40 151 206 262 775
207.93 76.96676620464191 40 151 206 262 777
208.144 76.98609786188672 40 151 207 262 780
208.341 76.9587988406784 40 151 207 263 781
208.5 76.98219274611499 40 151 207 263 784
208.723 76.9516099311769 40 152 208 263 785
208.928 76.96870023587513 40 152 208 264 786
209.178 76.98144137387916 40 152 208 264 787
209.491 76.96330241745085 40 152 208 264 788
209.711 76.97927954326416 40 152 209 264 790
209.951 76.95770656016205 40 152 209 264 791
210.134 76.98931123214446 42 152 209 264 792
210.387 77.02377055818548 42 152 209 265 794
210.532 77.01070689196406 42 152 209 265 794
210.739 77.00373289003593 43 152 209 265 795
210.911 77.0218350794111 43 152 209 266 795
211.151 77.02373789293786 43 152 210 266 795
211.335 77.05703585656538 43 153 210 266 798
211.501 77.05189159910354 43 153 210 266 798
211.707 77.04698015496777 43 153 210 266 798
211.911 77.05941265672874 45 153 210 266 798
